user_name,english,universal,username,language,"Types of accounts (1 bots; 2 media; 3 government organisations, corporate agency accounts; 4 accredited community members, opinion leaders, etc.)",Certified or not,note
2352447260,3.2,1.7,MiKaeOsborn,en,1,2,
1499324109016252417,3.2,1.4,V3ritasVincit,en,1,2,
391723359,3.2,2.7,ChrisMaslanka,en,1,2,
2808963775,3.2,1.6,hectortn1,en,1,2,
988262919950536704,3.2,3.1,EstrelaDANoite8,pt,1,2,
172134640,3.2,1,kikoperezm,es,1,2,
1160844866059849728,3.2,1.5,ABCHK12345,en,1,2,
1459893837976018952,3.2,1.8,JUSTICIERA2030,es,1,2,
540066448,3.2,1,mbbelluco,it,1,2,
1500551997262639110,3.2,2.7,KaevMim,uk,1,2,
2924676656,3.2,2,WeedAndPussys,es,1,2,
437609814,3.2,3.2,Guilhe21,es,1,2,
114549208,3.2,2.8,adekleine,en,1,2,
832590570925195266,3.2,1.8,Angela23763271,it,1,2,
1318781628710375427,3.2,1.6,extincionperoya,es,1,2,
1475514588154282000,3.2,2.9,HansSars2,en,1,2,
1498608261842542598,3.2,3.2,JRiisio,en,1,2,
1427567246314983424,3.2,3,DScVxDZH2LoJJS6,uk,1,2,
16833601,3.2,1.4,S_K_Welsh,en,1,2,
513482282,3.2,2.8,dosidor,en,1,2,
1428761191,3.2,1.4,JanyMoreno2,es,1,2,
1297154614467399680,3.2,2.4,antbar12,it,1,2,
3092875257,3.2,2,VStancik,en,1,2,
1604604756,3.2,1.4,jacksalut1,fr,1,2,
737778515685281792,3.2,2.2,Scharfschutze,es,1,2,
4570684816,3.2,4.4,tammy_marchand,en,1,2,
32851301,3.2,1.8,miyakilee,en,1,2,
1111225376,3.2,1.6,MariaPiaRagosa,it,1,2,
1422093336614248448,3.2,1.6,gmurym,en,1,2,
37078393,3.2,1.2,VeroFFS,es,1,2,
1497235122977976321,3.2,2,koitmae_martin,en,1,2,
1358245615642181632,3.2,2.9,Alex87431641,en,1,2,
YvesPDB,3.2,2.9,YvesPDB,fr,1,2,
__CarmenLopez,3.2,2,__CarmenLopez,es,1,2,
OrtigiaP,3.2,1.7,OrtigiaP,it,1,2,
pedroagbilbao,3.2,2,pedroagbilbao,es,1,2,
ChinaObjective,3.2,1.6,ChinaObjective,zh,1,2,
AAkinbas,3.2,1.2,AAkinbas,tr,1,2,
Macca15Paul,3.2,1.4,Macca15Paul,es,1,2,
todorov_denis,3.2,1,todorov_denis,it,1,2,
MarkDeReborn,3.2,3.6,MarkDeReborn,es,1,2,
SinedWarrior,3.2,3.2,SinedWarrior,fr,1,2,
RussiaVsWorld_,3.2,2.4,RussiaVsWorld_,en,1,2,
jianmang049,3.2,3.2,jianmang049,zh,1,2,
AlbertCarp4,3.2,1.4,AlbertCarp4,es,1,2,
denio_vale,3.2,1.1,denio_vale,pt,1,2,
ddanpereira,3.2,3.8,ddanpereira,en,1,2,
Ola_Suprun,3.2,0.6,Ola_Suprun,uk,1,2,
AlphaWarNews,3.2,4.1,AlphaWarNews,en,1,2,
ChicShion,3.2,3.1,ChicShion,es,1,2,
rayleon1515,3.2,1.6,rayleon1515,es,1,2,
MamedovGyunduz,3.2,2.9,MamedovGyunduz,en,1,2,
TobiasLatour,3.2,3,TobiasLatour,es,1,2,
trappedsoldier,3.2,1.5,trappedsoldier,ja,1,2,
Jithere1,3.2,2.7,Jithere1,en,1,2,
Radioalfalfa,3.2,3.8,Radioalfalfa,es,1,2,
Patena17,3.2,1,Patena17,es,1,2,
1497069234421223424,3.1,2.2,irliosa,uk,1,2,
1469919260,3.1,2,DenimSinatra,en,1,2,
1417952885518868486,3.1,3.4,TRACEYSWANN9,en,1,2,
253777212,3.1,1.4,E_Zarak,es,1,2,
1496009496635883520,3.1,1.3,53r611,uk,1,2,
1665774050,3.1,1.6,LauraPraterBlog,en,1,2,
282106863,3.1,0.8,def_izit,de,1,2,
855546877667835907,3.1,1.4,TiaGorrito,es,1,2,
1092856102943903744,3.1,0.6,conejitososa,es,1,2,
932436882667048960,3.1,2.8,PrometeoNews,es,1,2,
1384096203491536897,3.1,2.2,Leahgoldstein70,en,1,2,
168764532,3.1,1,andrixgreen,en,1,2,
2746782976,3.1,1.4,JapoSegun,es,1,2,
74848492,3.1,1.4,ZeleneOko,en,1,2,
3388411199,3.1,1.4,aljakuns,en,1,2,
1053632622465818624,3.1,1.8,Efisio31251859,it,1,2,
1123611063814062080,3.1,2.2,jburlington2,en,1,2,
624071090,3.1,1.4,polprincip,en,1,2,
1122894293738217472,3.1,1.6,new_mpn,ru,1,2,
1498969472358621184,3.1,1.4,pl_ckm,en,1,2,
498301365,3.1,1.2,glunten1,sv,1,2,
free_esports,3.1,2.9,free_esports,ru,1,2,
robertomalaver,3.1,2,robertomalaver,es,1,2,
VillarroyaFake,3.1,1.9,VillarroyaFake,es,1,2,
Szczery2015,3.1,1.6,Szczery2015,pl,1,2,
isonmayu,3.1,2,isonmayu,es,1,2,
Salambo06029079,3.1,1.6,Salambo06029079,es,1,2,
maartenbrink,3.1,1.6,maartenbrink,nl,1,2,
SaverioVivas2,3.1,0.8,SaverioVivas2,es,1,2,
BorisNMoellers,3.1,0.8,BorisNMoellers,de,1,2,
2021Reinvictus,3.1,2,2021Reinvictus,it,1,2,
tucamaiacaetano,3.1,3.4,tucamaiacaetano,pt,1,2,
josepbastardas,3.1,0.4,josepbastardas,ca,1,2,
zuricht94,3.1,1.4,zuricht94,es,1,2,
1501950551335915520,3,2.4,dagmarmangold4,de,1,2,
199906575,3,2.6,RELAMPAGOURE,es,1,2,
1502394564585439239,3,2.6,OksanaLviv2,en,1,2,
59380600,3,1.9,Gooonline,en,1,2,
1383905040,3,2.2,jrbkjrbk,en,1,2,
430405228,3,3.5,Pghrules1010,en,1,2,
1429372549205569541,3,2.4,stevieone3,en,1,2,
1497385504983207938,3,2.7,Borg36271416,en,1,2,
203461407,3,2,mityabor,ru,1,2,
45998359,3,1.7,iceup,en,1,2,
1391299076,3,2,Chritchen,en,1,2,
424084271,3,3.1,SoniaLaVera,it,1,2,
1498704641135161352,3,2,ConsolacionBui1,es,1,2,
2313253446,3,2.2,Freedom4Ukraine,en,1,2,
2365160321,3,3.5,Hmiller1011,en,1,2,
1251508415618322434,3,1.8,Leyla78341927,ru,1,2,
3300398932,3,3.1,EMAS1972,el,1,2,
1266145259718955010,3,3,Lapointe_JP,en,1,2,
49610232,3,1.8,Wellofknowledge,en,1,2,
967746907413073921,3,2.9,Filomen03258997,en,1,2,
2330341389,3,2.8,cmodowd,en,1,2,
1394773048369233928,3,2.7,NavinCostaU,es,1,2,
1224073108543483905,3,2.8,i91679049,en,1,2,
831724606578909184,3,2.1,_Death_Hack_,en,1,2,
1305577988336103429,3,2,Xenia16024775,en,1,2,
126736704,3,1.1,peterkingindi,es,1,2,
333132633,3,1.4,victorhs100,es,1,2,
827011760876093440,3,2.3,LadybugKae,en,1,2,
271376020,3,3.5,Michael__Baskin,en,1,2,
832770671486722048,3,1.7,TheCryptoNerd,en,1,2,
871399252815204354,3,2,Terryg1979,en,1,2,
3970567395,3,2.3,IfeOcio,es,1,2,
182506310,3,2.2,llemj,es,1,2,
revishvilig,3,3.6,revishvilig,en,1,2,
inNomineSomnium,3,1,inNomineSomnium,es,1,2,
mielconcoco,3,2.8,mielconcoco,es,1,2,
lylych0k,3,2.1,lylych0k,uk,1,2,
PavelLatushka,3,2.7,PavelLatushka,en,1,2,
ALMENDRITAMARGA,3,2.1,ALMENDRITAMARGA,es,1,2,
rogerdhi0,3,1.6,rogerdhi0,es,1,2,
254evee_,3,3.2,254evee_,en,1,2,
lharo777,3,1,lharo777,es,1,2,
Agencia_Sana,4.8,4.9,Agencia_Sana,es,2,2,
tassagency_en,4.8,4.7,tassagency_en,en,2,1,
AgenciaTelam,4.8,4.6,AgenciaTelam,es,2,1,
AristeguiOnline,4.8,4.1,AristeguiOnline,es,2,1,
elcomercio_peru,4.8,4.4,elcomercio_peru,es,2,2,
EspresoTV,4.8,4.4,EspresoTV,uk,2,1,
AlbertoRodNews,4.7,4.4,AlbertoRodNews,es,2,1,
monitoreamos,4.7,4.4,monitoreamos,es,2,1,
bbcmundo,4.7,4.1,bbcmundo,es,2,1,
LaVeritaWeb,4.7,4.4,LaVeritaWeb,it,2,2,
Tg3web,4.7,4.6,Tg3web,it,2,1,
UOLNoticias,4.7,4.3,UOLNoticias,pt,2,1,
SigaGazetaBR,4.7,4.2,SigaGazetaBR,pt,2,2,
bbcswahili,4.7,4.3,bbcswahili,in,2,1,
censor_net,4.7,4.2,censor_net,uk,2,1,
KyivIndependent,4.6,4.4,KyivIndependent,en,2,1,
ReutersJapan,4.6,4.4,ReutersJapan,ja,2,1,
SputnikMundo,4.6,4.2,SputnikMundo,es,2,1,
MediasetTgcom24,4.6,4.8,MediasetTgcom24,it,2,1,
ElHuffPost,4.6,3.6,ElHuffPost,es,2,1,
LaStampa,4.6,3.7,LaStampa,it,2,1,
CaraotaDigital,4.6,3.9,CaraotaDigital,es,2,1,
Open_gol,4.6,4.4,Open_gol,it,2,1,
brasil247,4.6,4.5,brasil247,pt,2,1,
ukraynahaber,4.6,4.5,ukraynahaber,tr,2,2,
elpais_inter,4.6,4,elpais_inter,es,2,1,
SICNoticias,4.6,4.4,SICNoticias,pt,2,1,
mediazzzona,4.6,4.1,mediazzzona,ru,2,1,
eluniversocom,4.6,4.1,eluniversocom,es,2,1,
observadorpt,4.6,4.1,observadorpt,pt,2,1,
ultimenotizie,4.5,4,ultimenotizie,it,2,2,
euronewses,4.5,3.8,euronewses,es,2,1,
elperiodico,4.5,3.2,elperiodico,es,2,1,
AlArabiya_Eng,4.5,4,AlArabiya_Eng,en,2,1,
lajornadaonline,4.5,4.1,lajornadaonline,es,2,1,
VozdeAmerica,4.5,4,VozdeAmerica,es,2,1,
CNNEE,4.4,3.8,CNNEE,es,2,1,
Agenzia_Ansa,4.4,4.2,Agenzia_Ansa,it,2,1,
la_patilla,4.4,4.1,la_patilla,es,2,1,
eldiarioes,4.4,4.4,eldiarioes,es,2,1,
unian,4.4,4.5,unian,uk,2,1,
RaiNews,4.4,4.1,RaiNews,it,2,1,
sputnik_brasil,4.4,4.4,sputnik_brasil,pt,2,1,
SkyTG24,4.4,4.1,SkyTG24,it,2,1,
RT_russian,4.4,4.6,RT_russian,ru,2,1,
RawStory,4.4,3.9,RawStory,en,2,1,
elespectador,4.4,3.4,elespectador,es,2,1,
VOAChinese,4.4,4.4,VOAChinese,zh,2,1,
larazon_es,4.4,3.6,larazon_es,es,2,1,
dw_russian,4.4,4.6,dw_russian,ru,2,1,
HuffPostItalia,4.4,4.4,HuffPostItalia,it,2,1,
PanAmPost_es,4.4,3.2,PanAmPost_es,es,2,1,
El_Cooperante,4.4,3.4,El_Cooperante,es,2,1,
meduzaproject,4.4,4.3,meduzaproject,ru,2,1,
TelemundoNews,4.4,4.1,TelemundoNews,es,2,1,
ElPitazoTV,4.4,3.2,ElPitazoTV,es,2,1,
Planetes360,4.4,4.3,Planetes360,fr,2,2,
RND_de,4.4,3.4,RND_de,de,2,1,
EfectoCocuyo,4.4,3.4,EfectoCocuyo,es,2,1,
revistaoeste,4.4,3.9,revistaoeste,pt,2,2,
T13,4.4,4,T13,es,2,1,
cnnportugal,4.4,4.3,cnnportugal,pt,2,1,
QRepubblica,4.3,4.1,QRepubblica,it,2,2,
SoftWarNews,4.3,4.1,SoftWarNews,in,2,2,
inmediahk,4.3,4.4,inmediahk,zh,2,2,
GolosAmeriki,4.3,4.1,GolosAmeriki,ru,2,1,
abc_es,4.3,4.1,abc_es,es,2,1,
Adnkronos,4.3,4.3,Adnkronos,it,2,1,
BFJNews,4.3,3.2,BFJNews,ja,2,1,
Anpinazionale,4.3,4.1,Anpinazionale,it,2,2,
latercera,4.3,3,latercera,es,2,1,
thehill,4.2,4.3,thehill,en,2,1,
guardian,4.2,3.4,guardian,en,2,1,
DeadlineWH,4.2,4.5,DeadlineWH,en,2,1,
CGTNOfficial,4.2,3.8,CGTNOfficial,en,2,1,
InsiderEng,4.2,4.7,InsiderEng,en,2,2,
latinus_us,4.2,3.6,latinus_us,es,2,1,
UniNoticias,4.2,3.2,UniNoticias,es,2,1,
guardiannews,4.2,4.4,guardiannews,en,2,1,
SvobodaRadio,4.2,4.2,SvobodaRadio,ru,2,1,
fattoquotidiano,4.2,3.8,fattoquotidiano,it,2,1,
DebatAlRojoVivo,4.2,4,DebatAlRojoVivo,es,2,1,
VTVcanal8,4.2,3.8,VTVcanal8,es,2,1,
Excelsior,4.2,3,Excelsior,es,2,1,
5e3NTMvNWpYqyYF,4.2,3.8,5e3NTMvNWpYqyYF,zh,2,1,
20m,4.2,2.7,20m,es,2,1,
TOIAlerts,4.2,4.6,TOIAlerts,en,2,2,
smolny7,4.2,4.3,smolny7,es,2,2,
ReutersLatam,4.2,3.7,ReutersLatam,es,2,1,
598973191,4.1,2.7,tates5a,en,2,2,
dw_espanol,4.1,3.2,dw_espanol,es,2,1,
CNN,4.1,4,CNN,en,2,1,
KyivPost,4.1,4.2,KyivPost,en,2,1,
AFPespanol,4.1,3.4,AFPespanol,es,2,1,
infobaeamerica,4.1,3.6,infobaeamerica,es,2,1,
europapress,4.1,3.2,europapress,es,2,1,
MyBolivia,4.1,2.2,MyBolivia,es,2,2,
EFEnoticias,4.1,3.2,EFEnoticias,es,2,1,
cnni,4.1,4.1,cnni,en,2,1,
eldiario,4.1,3.3,eldiario,es,2,1,
AlbertoRavell,4.1,2.9,AlbertoRavell,es,2,1,
faznet,4.1,3.4,faznet,de,2,1,
Ruptly,4.1,3.9,Ruptly,en,2,1,
France24_es,4.1,2.3,France24_es,es,2,1,
MoscowTimes,4.1,3.7,MoscowTimes,en,2,1,
TRTWorldNow,4.1,4.2,TRTWorldNow,en,2,1,
TheEconomist,4.1,4.4,TheEconomist,en,2,1,
fanpage,4.1,3.2,fanpage,it,2,1,
proceso,4.1,3.4,proceso,es,2,1,
WIONews,4.1,3.8,WIONews,en,2,1,
Foro_TV,4.1,3.4,Foro_TV,es,2,1,
trtworld,4.1,4,trtworld,en,2,1,
ilfoglio_it,4.1,3.5,ilfoglio_it,it,2,1,
AFPphoto,4.1,2.4,AFPphoto,en,2,1,
infobaemexico,4.1,3.9,infobaemexico,es,2,1,
dw_chinese,4.1,4.4,dw_chinese,zh,2,1,
SCMPNews,4.1,4,SCMPNews,en,2,1,
UOL,4.1,4,UOL,pt,2,1,
rianru,4,3.7,rianru,ru,2,1,
NTN24,4,3.5,NTN24,es,2,1,
ilpost,4,3.2,ilpost,it,2,1,
Forbes,4,3.2,Forbes,en,2,1,
Milenio,4,3.1,Milenio,es,2,1,
tvtoront,4,4.1,tvtoront,en,2,1,
republic,4,3.6,republic,en,2,1,
FoxNews,4,4.1,FoxNews,en,2,1,
sole24ore,4,4.1,sole24ore,it,2,1,
TimesofIsrael,4,4.2,TimesofIsrael,en,2,1,
clarincom,4,4.1,clarincom,es,2,1,
SkyNewsBreak,4,3.8,SkyNewsBreak,en,2,1,
Hromadske,3.9,3.4,Hromadske,en,2,1,
WSJ,3.9,3.9,WSJ,en,2,1,
telediario_tve,3.9,3.3,telediario_tve,es,2,1,
VelshiMSNBC,3.9,3.8,VelshiMSNBC,en,2,1,
AFP,3.8,3.8,AFP,en,2,1,
Reuters,3.8,3.6,Reuters,en,2,1,
elmundoes,3.8,3.6,elmundoes,es,2,1,
RFERL,3.8,2,RFERL,en,2,1,
infobae,3.8,3.5,infobae,es,2,1,
Independent,3.8,4.3,Independent,en,2,1,
DonbassMedia,3.8,3.6,DonbassMedia,es,2,2,
LANACION,3.8,3.4,LANACION,es,2,1,
Corriere,3.8,3,Corriere,it,2,1,
dcexaminer,3.8,3.4,dcexaminer,en,2,1,
GBNEWS,3.8,4.2,GBNEWS,en,2,1,
verkhovna_rada,3.8,4.2,verkhovna_rada,uk,2,1,
CNNBrasil,3.8,3.6,CNNBrasil,pt,2,1,
TV2000it,3.8,3,TV2000it,it,2,2,
A3Noticias,3.8,3.4,A3Noticias,es,2,1,
informativost5,3.8,4.4,informativost5,es,2,1,
Avvenire_Nei,3.8,2.9,Avvenire_Nei,it,2,1,
BNONews,3.7,3.7,BNONews,en,2,1,
Militarylandnet,3.7,3.8,Militarylandnet,en,2,2,
LaVanguardia,3.7,3,LaVanguardia,es,2,1,
Jerusalem_Post,3.7,3.2,Jerusalem_Post,en,2,1,
publico_es,3.7,2.9,publico_es,es,2,1,
abcnews,3.7,3.7,abcnews,en,2,1,
LaNocheNTN24,3.7,2.7,LaNocheNTN24,es,2,1,
EuromaidanPress,3.6,4,EuromaidanPress,en,2,1,
MailOnline,3.6,3.9,MailOnline,en,2,1,
NewVoiceUkraine,3.6,4.1,NewVoiceUkraine,en,2,1,
teleSURtv,3.6,3.4,teleSURtv,es,2,1,
APFactCheck,3.6,2.7,APFactCheck,en,2,1,
cnnbrk,3.6,3.6,cnnbrk,en,2,1,
radiosvoboda,3.6,4,radiosvoboda,uk,2,1,
o_antagonista,3.6,3.4,o_antagonista,pt,2,1,
TVVnoticias,3.6,3.4,TVVnoticias,es,2,1,
La_SER,3.6,2.7,La_SER,es,2,1,
bbcchinese,3.6,3.3,bbcchinese,zh,2,1,
clashreport,3.6,1.9,clashreport,en,2,2,
VaticanNews,3.6,3.7,VaticanNews,en,2,1,
rtvenoticias,3.6,2,rtvenoticias,es,2,1,
ukrpravda_news,3.6,3.5,ukrpravda_news,uk,2,1,
meduza_en,3.6,3.6,meduza_en,en,2,1,
estadoisrael,3.6,3.8,estadoisrael,es,2,2,
rtve,3.6,2.6,rtve,es,2,1,
POLITICOEurope,3.6,3.4,POLITICOEurope,en,2,1,
dw_ukrainian,3.6,3.8,dw_ukrainian,uk,2,1,
vaticannews_it,3.6,3.4,vaticannews_it,it,2,1,
eha_medya,3.6,4.1,eha_medya,tr,2,1,
newsmax,3.6,3.5,newsmax,en,2,1,
Radio_Formula,3.6,3.5,Radio_Formula,es,2,1,
okdiario,3.6,3.8,okdiario,es,2,1,
CTV_PowerPlay,3.6,2.6,CTV_PowerPlay,en,2,1,
tvp_info,3.6,4.3,tvp_info,pl,2,1,
ChannelNewsAsia,3.6,3.3,ChannelNewsAsia,en,2,1,
timesofindia,3.6,3.9,timesofindia,en,2,1,
BBCWorld,3.5,3.4,BBCWorld,en,2,1,
ABC,3.5,3.8,ABC,en,2,1,
nytimesworld,3.5,3.6,nytimesworld,en,2,1,
ReutersWorld,3.5,3.8,ReutersWorld,en,2,1,
nowthisnews,3.5,3.2,nowthisnews,en,2,1,
ICTV_Fakty,3.5,3.3,ICTV_Fakty,uk,2,1,
ElNacionalWeb,3.5,2.9,ElNacionalWeb,es,2,1,
CBCAlerts,3.5,2.6,CBCAlerts,en,2,1,
PIRATEN_Saar,3.5,1.6,PIRATEN_Saar,de,2,1,
AgenciaAJN,3.5,2.9,AgenciaAJN,es,2,2,
FaceTheNation,3.5,3.3,FaceTheNation,en,2,1,
1032315209082449925,3.4,2,VolunteerReport,en,2,2,
1073676020,3.4,2,IndiaTodayFLASH,en,2,1,
TelegraphWorld,3.4,3.9,TelegraphWorld,en,2,1,
SkyNews,3.4,3.8,SkyNews,en,2,1,
AP,3.4,3.1,AP,en,2,1,
TgLa7,3.4,3.4,TgLa7,it,2,1,
CBSNews,3.4,3,CBSNews,en,2,1,
dwnews,3.4,3,dwnews,en,2,1,
L_ThinkTank,3.4,4.1,L_ThinkTank,fr,2,2,
_A_Vit_,3.4,1.7,_A_Vit_,ru,2,2,
repubblica,3.4,3.6,repubblica,it,2,1,
IndiaToday,3.4,1.8,IndiaToday,en,2,1,
nprpolitics,3.4,3.1,nprpolitics,en,2,1,
GraniTweet,3.4,1.4,GraniTweet,ru,2,2,
rockfish31,3.4,1.2,rockfish31,ja,2,2,
_infoLibre,3.4,1.4,_infoLibre,es,2,1,
With__Ukraine,3.4,3.2,With__Ukraine,en,2,2,
aajtak,3.4,3.6,aajtak,hi,2,1,
May_Roma,3.4,2,May_Roma,ja,2,2,
elpais_america,3.4,2,elpais_america,es,2,1,
BILD,3.4,2.8,BILD,de,2,1,
TIME,3.4,3.4,TIME,en,2,1,
rtl1025,3.4,3.2,rtl1025,it,2,1,
UATV_en,3.4,3.4,UATV_en,en,2,2,
Tagesspiegel,3.4,1.4,Tagesspiegel,de,2,1,
LBC,3.4,3.3,LBC,en,2,1,
Odessa_Journal,3.4,3.2,Odessa_Journal,en,2,2,
El_Universal_Mx,3.4,2,El_Universal_Mx,es,2,1,
ElAmerican_,3.4,3.2,ElAmerican_,en,2,2,
todonoticias,3.3,3.3,todonoticias,es,2,1,
ABCPolitics,3.3,2.8,ABCPolitics,en,2,1,
Metropoles,3.3,1.8,Metropoles,pt,2,1,
Military_idv_tw,3.3,3.2,Military_idv_tw,zh,2,1,
maldita,3.3,1.6,maldita,es,2,1,
haaretzcom,3.3,3.5,haaretzcom,en,2,1,
nypost,3.3,3.6,nypost,en,2,1,
HromadskeRadio,3.3,3.6,HromadskeRadio,uk,2,1,
hiranotakasi,3.2,1.3,hiranotakasi,ja,2,2,
AnibalGarzon,3.2,1.4,AnibalGarzon,es,2,2,
_2019_nCoV,3.2,2.6,_2019_nCoV,fr,2,2,
washingtonpost,3.2,3.8,washingtonpost,en,2,1,
RCR750,3.2,3.2,RCR750,es,2,2,
TernovskyVictor,3.2,2,TernovskyVictor,es,2,2,
danialonpri,3.2,1.4,danialonpri,es,2,2,
karnnikro,3.2,1.4,karnnikro,th,2,2,
TheRickyDavila,3.2,2,TheRickyDavila,en,2,2,
Newsweek,3.2,3.2,Newsweek,en,2,1,
pablom_m,3.2,1.8,pablom_m,es,2,2,
TpyxaNews,3.2,4.2,TpyxaNews,en,2,2,
ProfCampagna,3.2,1.4,ProfCampagna,it,2,2,
Christ_essis,3.2,1.6,Christ_essis,fr,2,2,
raquel4801,3.2,1.6,raquel4801,es,2,2,
StopFakingNews,3.2,1.6,StopFakingNews,en,2,1,
JhonnyNicaragua,3.2,1,JhonnyNicaragua,es,2,2,
Apapell,3.2,1.6,Apapell,es,2,2,
business,3.2,2,business,en,2,1,
DaniloQuintoRM,3.2,1.4,DaniloQuintoRM,it,2,2,
NewsHour,3.2,2.9,NewsHour,en,2,1,
SputnikATO,3.2,1.8,SputnikATO,ru,2,2,
EurekaNews10,3.2,2,EurekaNews10,es,2,2,
__Inty__,3.2,1.9,__Inty__,zh,2,2,
AJENews,3.2,3.7,AJENews,en,2,1,
Flash43191300,3.2,3.7,Flash43191300,en,2,2,
KajStenvall,3.2,2,KajStenvall,en,2,2,
uaworldit,3.2,2.9,uaworldit,it,2,2,
FernandoHValls,3.2,1.2,FernandoHValls,es,2,1,
GuillaumeAuda,3.2,1.6,GuillaumeAuda,fr,2,2,
EsteparioTotal,3.2,1,EsteparioTotal,es,2,2,
globalnews,3.2,3.8,globalnews,en,2,1,
petergomezblog,3.2,1.6,petergomezblog,it,2,1,
sabatech_pr,3.2,1.2,sabatech_pr,ja,2,2,
ndtv,3.2,2.8,ndtv,en,2,1,
htTweets,3.2,3.4,htTweets,en,2,1,
VoicesBelarus,3.2,2.9,VoicesBelarus,en,2,2,
America_seiji,3.2,2.1,America_seiji,ja,2,2,
HuffPost,3.2,3.1,HuffPost,en,2,1,
pusholder,3.2,4.1,pusholder,tr,2,1,
192923366,3.1,2.4,InformationMaps,en,2,2,
el_pais,3.1,3,el_pais,es,2,1,
NBCNews,3.1,3.2,NBCNews,en,2,1,
naoyafujiwara,3.1,3.6,naoyafujiwara,ja,2,2,
axios,3.1,3,axios,en,2,1,
ProfGuidoKuehn,3.1,1,ProfGuidoKuehn,de,2,2,
UN_News_Centre,3.1,2.7,UN_News_Centre,en,2,1,
politicalbeauty,3.1,1.2,politicalbeauty,de,2,1,
terror_alarm,3.1,3,terror_alarm,en,2,2,
BillPascrell,3.1,2.1,BillPascrell,en,2,2,
nexta_tv,3,3.2,nexta_tv,en,2,1,
nytimes,3,2.8,nytimes,en,2,1,
UKR_token,3,3.2,UKR_token,es,2,1,
manaf12hassan,3,1.6,manaf12hassan,de,2,1,
PaulaChertok,3,1.5,PaulaChertok,en,2,1,
mi6rogue,3,3.4,mi6rogue,en,2,2,
NPR,3,3.2,NPR,en,2,1,
YasminMSNBC,3,3,YasminMSNBC,en,2,1,
MarianoGiustino,3,1.6,MarianoGiustino,it,2,2,
NewYorker,3,3.2,NewYorker,en,2,1,
jesusdelacruzol,3,1.3,jesusdelacruzol,es,2,2,
TondaMacC,3,2.8,TondaMacC,en,2,1,
tconnellyRTE,3,2.9,tconnellyRTE,en,2,1,
demianvonosten,3,1.6,demianvonosten,de,2,1,
myrtamerlino,3,2.9,myrtamerlino,it,2,1,
UkrainePressOrg,3,1.2,UkrainePressOrg,de,2,2,
jseldin,3,2.8,jseldin,en,2,1,
politico,3,2.6,politico,en,2,1,
FRANCE24,3,3.3,FRANCE24,en,2,1,
WarInUkraine22,3,3.8,WarInUkraine22,en,2,2,
EWTNVatican,3,2.7,EWTNVatican,en,2,2,
GeneralStaffUA,4.3,4.3,GeneralStaffUA,uk,3,1,
279176310,4.2,4.1,s9tmt,en,3,1,
mod_russia,4.1,4.1,mod_russia,en,3,1,
HerreraenCOPE,4.1,3.5,HerreraenCOPE,es,3,1,
mae_rusia,4,2.9,mae_rusia,es,3,1,
EPinternacional,3.9,3.8,EPinternacional,es,3,1,
IWJ_Sokuho,3.9,3.2,IWJ_Sokuho,ja,3,2,
15391466,3.8,4.4,paladine,en,3,1,
SyriaCivilDef,3.8,3.4,SyriaCivilDef,en,3,1,
radio5_rne,3.8,1.7,radio5_rne,es,3,1,
elpais_foto,3.8,3.2,elpais_foto,es,3,2,
g1,3.8,2.9,g1,pt,3,1,
3228494085,3.7,3.5,Griffin_Capital,en,3,2,
hwag_ucmc,3.7,3.5,hwag_ucmc,en,3,2,
Gremio,3.6,3.2,Gremio,pt,3,1,
ItaliaViva,3.6,2.7,ItaliaViva,it,3,1,
ElFinanciero_Mx,3.4,3.2,ElFinanciero_Mx,es,3,1,
ReporteYa,3.2,2.1,ReporteYa,es,3,2,
RussiaUN,3.2,3.5,RussiaUN,en,3,1,
LaBasePublico,3.2,2.3,LaBasePublico,es,3,2,
FirstSquawk,3.2,3,FirstSquawk,en,3,2,
EmbajadaRusaVen,3.2,2.3,EmbajadaRusaVen,es,3,1,
RF_OSCE,3.2,3.1,RF_OSCE,ru,3,1,
BenditaInter,3.2,2.8,BenditaInter,es,3,2,
fasesdelabolsa,3.2,1.6,fasesdelabolsa,es,3,2,
TheLastWord,3.2,2.6,TheLastWord,en,3,1,
EPPGroup,3.2,1.4,EPPGroup,en,3,1,
TheDemCoalition,3.2,2.7,TheDemCoalition,en,3,1,
Agenda2030_,3.2,3.8,Agenda2030_,es,3,1,
propeertys,3.1,2,propeertys,pl,3,2,
arktinentuuli,3.1,1.1,arktinentuuli,en,3,2,
Presidencia_VE,3.1,2.4,Presidencia_VE,es,3,1,
PartidoPSUV,3.1,2.2,PartidoPSUV,es,3,1,
mission_russian,3,1.5,mission_russian,en,3,1,
unesco_russia,3,3.6,unesco_russia,ru,3,1,
RusConsCapetown,3,1.6,RusConsCapetown,en,3,1,
Pontifex_it,4.7,3.6,Pontifex_it,it,4,1,
VidalQuadras,4.6,4.3,VidalQuadras,es,4,2,
masaru_kaneko,4.5,4.4,masaru_kaneko,ja,4,2,
NicolaPorro,4.4,3.8,NicolaPorro,it,4,1,
issuikai_jp,4.3,4.1,issuikai_jp,ja,4,2,
shakuryoko,4.3,1.7,shakuryoko,ja,4,1,
7262682,4.1,4,MarkHorner,en,4,2,
Pontifex_es,4,4.3,Pontifex_es,es,4,1,
iescolar,4,3.2,iescolar,es,4,1,
